word,polar
axially,-0.05
axiom,0.163
axle,0.061
ayahuasca,-0.87
aye,0.541
ayrshire,0.683
azurite,0.033
babassu,0.777
babble,-0.71
babbling,-0.71
babesia,0.784
babinski,0.829
baby,0.313
babycall,0.799
babysit,0.561
baccalaureus,0.05
baccatum,-0.02
bacchanalia,-0.53
bacchanalian,-0.54
bachata,0.719
bachelor,0.05
bacilliformis,0.784
bacitracin,0.705
back,0.823
backache,-0.6
backbend,-0.64
backbite,-0.56
backbiter,-0.56
backbone,0.164
backchat,-0.86
backdrop,0.045
backfire,0.88
backgammon,0.029
backing,0.576
backlash,-0.31
backpack,0.033
backpacker,0.033
backrest,0.108
backseat,-0.58
backside,0.033
backslide,-0.57
backslider,-0.55
backspin,0.044
backstair,-0.58
backstreets,0.903
backstroke,0.591
backtalk,-0.82
backup,0.486
backward,-0.57
backwardness,-0.63
backwards,0.12
backyard,0.281
baclofen,0.774
bacon,0.709
bacteria,0.805
bacteriae,0.805
bacteriostatic,0.791
bacterium,-0.5
bactrim,0.707
bad,-0.36
badboy,-0.1
baddie,-0.78
badge,0.664
badger,-0.55
badness,-0.11
baffle,-0.11
bafflement,-0.72
bag,0.025
bagel,0.026
baggage,0.046
bagle,-0.62
bagnio,0.841
bah,-0.54
bail,0.069
bailable,0.641
bailout,-0.05
bairn,0.58
bait,0.036
baji,0.197
bake,0.033
baker,0.047
bakery,0.031
balance,0.049
balanchine,0.06
balanitis,-0.74
balcony,0.045
bald,-0.05
balderdash,0.702
balding,-0.68
baleful,-0.68
balk,-0.71
balking,-0.75
ball,0.556
balladry,-0.31
ballast,0.46
ballerina,0.078
ballet,0.06
ballgown,-0.62
ballon,0.057
ballonets,0.46
balloon,0.103
ballot,0.103
balloting,0.726
ballpark,0.166
ballplayer,0.323
ballpoint,0.083
ballroom,0.033
ballute,-0.54
balm,-0.83
balmy,0.614
balor,-0.8
balsamorhiza,-0.77
bamboo,0.611
ban,-0.56
banal,-0.57
banalities,0.718
banality,0.613
banana,0.032
band,0.167
bandage,-0.62
bandit,-0.04
bandmates,0.063
bandwidth,-0.82
baneful,-0.68
bang,0.296
bang-up,0.587
bangle,-0.83
banish,-0.56
banished,-0.51
bank,0.069
bankcard,0.052
bankcards,0.052
banker,0.553
banknote,0.591
bankrupt,-0.82
bankruptcy,-0.59
banksy,-0.07
banner,0.039
banquet,0.056
bantam,-0.03
banter,-0.87
baptist,0.614
bar,0.576
barb,0.024
barbarian,-0.75
barbarianism,-0.54
barbaric,-0.5
barbarism,-0.85
barbarities,-0.67
barbarity,-0.94
barbarous,-0.72
barbarousness,-0.94
barbate,-0.9
barbecue,0.047
barbed,-0.55
barbellate,-0.55
barber,-0.52
barbershop,0.078
barbituates,-0.37
bard,0.761
bare,-0.78
bareface,-0.58
barefaced,-0.82
barehanded,-0.73
bareness,-0.76
barf,-0.17
bargain,0.147
barge,-0.87
bark,-0.87
barmaid,0.616
barmy,0.613
barnacle,-0.02
barndoor,-0.63
baron,0.11
barony,0.911
baroque,-0.62
barrack,0.41
barrage,-0.58
barren,-0.79
barrenness,-0.74
barrette,0.607
barrier,-0.95
barroom,-0.76
bart,0.069
bartender,0.525
barter,0.123
bartonella,0.784
baryon,0.482
base,0.03
baseball,-0.03
baseboard,0.03
baseless,-0.83
basely,-0.84
basement,0.03
baseness,0.046
bash,0.072
bashfully,0.547
bashfulness,-0.56
basic,0.099
basically,0.577
basifixed,0.923
basinet,-0.73
basis,0.03
basketball,0.547
basophil,-0.72
bass,0.153
bastard,-0.22
bastardly,-0.54
bastille,0.737
bastinado,-0.85
bat,0.614
batarang,0.549
batarangs,0.549
bath,0.033
bathe,-0.84
bathery,0.837
bathetic,-0.6
bathos,-0.82
bathrobe,0.543
bathroom,0.035
batizado,-0.05
batman,0.123
baton,-0.85
batrachomyomachia,-0.73
battalion,-0.66
batter,0.061
battered,-0.68
battery,0.032
battle,-0.11
battlefield,-0.09
battlefront,-0.66
battlegroups,-0.66
battler,0.906
battleship,-0.02
batty,0.612
batuque,-0.05
bauble,-0.58
baulk,-0.71
bawd,-0.83
bawdily,0.606
bawdy,0.607
bawl,-0.14
bay,0.554
bayonet,-0.6
bazaar,0.043
bazooka,0.549
beach,0.077
beachcomber,-0.77
beachside,0.879
bead,0.072
beak,0.035
beaker,0.031
beam,0.632
beaming,0.441
bean,-0.67
beanbag,0.023
bear,0.773
bearable,0.639
bearcat,-0.81
beard,-0.08
bearded,-0.63
bearer,-0.72
bearish,-0.56
bearishly,-0.56
bearishness,-0.56
bearkat,-0.81
bearskin,-0.61
beast,0.049
beastie,0.049
beasties,0.049
beastliness,-0.53
beastly,-0.53
beastmen,-0.75
beat,0.318
beat-up,-0.55
beatable,0.743
beaten,-0.25
beatify,0.447
beating,-0.85
beatitude,0.479
beau,0.532
beaut,0.721
beautician,0.575
beautification,0.768
beautiful,0.147
beautifully,0.391
beautify,0.751
beauty,0.619
beaver,0.584
becharm,0.577
beckon,0.1
becky,-0.86
becoming,0.585
bed,0.072
bedamn,-0.82
bedaze,-0.56
bedazzle,0.614
bedbug,-0.61
bedcover,0.929
bedeutung,0.693
bedevil,-0.47
bedizen,-0.84
bedpisser,-0.59
bedraggle,-0.77
bedraggled,-0.67
bedrock,0.294
bedroom,0.072
bedsheet,0.033
bedspread,0.097
bedtime,0.093
bedwetter,-0.59
bee,0.29
beech,-0.41
beef,0.028
beefeater,-0.88
beehive,0.063
beep,-0.03
beer,0.641
beetle,-0.03
befit,0.77
befoul,-0.56
befouled,-0.79
befoulment,0.754
befriend,0.534
befuddle,-0.79
befuddlement,-0.66
beg,-0.56
beget,-0.56
beggar,-0.52
beggarly,-0.68
beggary,-0.86
begging,-0.52
begin,0.136
beginner,-0.84
beginning,-0.8
beginningless,0.699
begriff,0.693
begrime,-0.8
begrimed,-0.57
begrudge,-0.43
begrudgingly,-0.52
beguile,0.435
beguiled,0.446
beguiler,0.864
beguiling,0.885
beguilingly,0.391
behave,0.532
behavior,0.521
beheld,-0.54
behemoth,-0.78
behold,-0.77
beholder,-0.67
beijing,0.027
being,0.123
belabor,-0.51
belch,-0.62
beldam,0.738
beleaguer,-0.78
belie,-0.55
belief,0.281
believably,-0.77
believe,0.238
believer,0.128
belittle,-0.77
bell,0.037
bellaert,0.05
belle,0.621
bellicose,-0.54
bellicoseness,-0.63
bellicosity,-0.63
belligerence,-0.42
belligerency,-0.42
belligerent,-0.42
belligerently,-0.41
belly,0.323
bellyache,-0.74
belong,0.122
belonging,0.444
belongingness,-0.73
beloved,0.909
belt,0.045
beltway,0.025
bemire,-0.83
bemoan,-0.83
bemock,-0.75
bemuddy,-0.92
bemuse,-0.73
bemused,-0.61
bemusement,-0.8
benadryl,0.871
bench,0.024
bend,0.026
bendability,-0.81
bendable,-0.04
bender,-0.78
beneath,-0.03
benediction,0.776
benefic,0.423
benefice,0.524
beneficed,0.629
beneficence,0.423
beneficent,0.423
beneficial,0.667
beneficially,0.423
beneficiary,0.545
benefit,0.755
benevolence,0.409
benevolent,0.412
benevolently,0.409
benight,0.749
benighted,-0.57
benign,0.613
benignant,0.451
benny,-0.86
benumb,-0.71
benumbed,-0.67
benzylpenicillin,0.707
bequeath,0.53
bequest,0.063
berate,-0.8
berating,-0.92
berchta,-0.8
berdyaev,0.767
bereave,-0.82
bereaved,-0.43
bereavement,-0.64
bereft,-0.43
bereshit,0.072
beret,0.143
bergamot,0.556
berimbau,-0.05
berkaitan,-0.66
berm,0.578
berry,0.556
berserk,-0.38
berserker,0.688
bert,-0.64
berth,0.034
bertie,-0.86
beseem,0.634
beset,-0.38
beshrew,-0.84
beside,0.132
besiege,-0.81
besmirch,-0.55
besot,0.355
bespeak,0.617
bessy,0.58
best,0.223
bestial,-0.53
bestiality,0.769
bestow,-0.64
bestower,0.76
bet,-0.54
betadine,-0.61
betake,-0.59
betoken,0.617
betray,-0.23
betrayal,-0.1
betrayer,-0.61
betrayerer,-0.61
better,0.565
better-looking,0.551
bettering,0.656
betterment,0.113
bettor,-0.74
beverage,0.853
bewail,-0.79
beware,-0.48
bewhiskered,-0.63
bewilder,-0.23
bewildered,-0.91
bewilderment,-0.23
bewitch,0.567
bewitching,0.562
bewray,-0.83
beyond,0.544
bfa,-0.03
bhang,-0.74
bias,-0.74
bible,0.133
biblical,0.072
biblicism,0.74
bicker,-0.51
bickering,-0.75
bicycle,0.786
bicyle,0.061
bid,0.576
biddable,0.553
bidet,-0.54
biff,-0.92
biflora,-0.77
bifocals,-0.07
bifoliate,-0.65
big,0.1
bigamy,-0.72
bigger,0.546
biggest,0.546
bighead,-0.57
bighearted,0.552
bighorn,0.066
bigmouthed,-0.92
bigot,-0.18
bigotry,-0.57
bike,0.031
bikini,-0.53
bilaterality,0.558
bilge,-0.78
biliousness,-0.78
bilk,-0.57
bill,0.084
billboard,0.58
billfold,0.05
billiards,0.029
billie,-0.86
billingsgate,-0.72
billion,0.707
billowing,-0.57
billquick,0.053
bimonthly,0.6
bin,0.025
bind,0.54
bindis,-0.83
binge,-0.65
binnacle,0.537
binoculars,-0.02
binprolog,0.355
biobehavioral,0.749
biochemistry,0.626
biocide,-0.04
biodegradable,0.066
bioethics,0.773
biogen,0.413
biogenesis,0.624
biographer,0.648
biography,0.537
biologist,0.083
biology,0.084
bioluminescence,-0.72
biome,-0.74
biomedical,0.588
bionergy,0.332
biopsy,0.749
biotechnology,0.627
biovail,0.413
biped,-0.86
bipropellant,0.024
birch,0.028
bird,-0.62
birdbrain,-0.77
biretta,0.732
biro,0.083
birth,0.317
birthday,0.58
bisacodyl,0.791
biscuit,0.034
bishop,0.155
bit,0.708
bitch,-0.8
bitchiness,-0.92
bitchy,-0.82
bite,-0.5
biting,-0.48
bitnet,0.797
bitonality,-0.72
bitter,-0.58
bitterly,0.743
bitterness,-0.29
bitterroot,0.066
bittersweet,-0.31
bivariate,-0.7
bizarre,0.569
bizarrely,-0.76
blabber,-0.8
blabbermouthed,-0.92
blabby,-0.92
black,-0.68
blackball,-0.76
blackberry,0.582
blacken,-0.02
blackened,-0.57
blackguard,-0.75
blackhead,-0.08
blackish,-0.61
blackjack,0.852
blackmail,-0.56
blackness,-0.59
blackout,-0.28
blacksmith,0.073
blackthorn,-0.78
blackwash,-0.75
bladder,-0.05
bladderwrack,-0.72
blade,-0.04
blah,-0.56
blamable,0.046
blame,-0.28
blameable,0.046
blameworthiness,-0.86
blameworthy,-0.62
bland,-0.58
blandish,-0.13
blandishment,-0.54
blandness,0.718
blank,0.576
blanket,0.314
blankness,-0.82
blanton,-0.86
blare,-0.04
blaring,-0.87
blarney,-0.53
blasphemous,0.563
blasphemy,-0.67
blast,-0.06
blastogenesis,-0.69
blatancy,-0.63
blatant,-0.55
blate,0.812
blather,-0.55
blaze,0.58
blazing,-0.55
bleacher,0.626
bleak,-0.75
bleaker,-0.34
bleakest,-0.34
bleakness,-0.76
bleary,-0.03
bleb,-0.87
blechnum,0.715
bleed,-0.14
bleeding,-0.93
bleep,-0.6
blemish,-0.11
blemished,-0.83
blend,0.116
blender,0.04
blending,-0.72
blendtec,0.04
blepharism,-0.75
blepharitis,-0.88
blepharospasm,-0.73
bless,0.301
blessed,0.585
blessedly,-0.78
blessedness,0.479
blessing,0.621
blight,-0.79
blighted,-0.82
blimp,0.036
blind,-0.11
blindfold,0.858
blindfolded,0.852
blinding,-0.56
blindness,-0.07
blindside,-0.73
blink,-0.08
bliss,0.479
blissful,0.532
blissfully,0.479
blissfulness,0.528
blister,-0.08
blistering,-0.6
blithely,0.446
blitheness,0.451
blither,-0.8
blithering,-0.59
blizzard,-0.54
bloat,-0.85
bloated,-0.88
block,0.602
blockade,-0.81
blocked,-0.75
blockhead,-0.72
blockiness,0.911
blog,0.027
bloke,0.509
blond,0.027
blonde,0.027
blood,-0.09
bloodbath,-0.77
bloodhound,0.044
bloodless,-0.67
bloodletting,-0.67
bloodlust,-0.33
bloodshed,-0.68
bloodstain,-0.79
bloodstone,-0.02
bloodsucker,-0.75
bloodthirstily,-0.5
bloodthirstiness,-0.71
bloodthirsty,-0.5
bloody,-0.16
bloom,0.047
bloomer,-0.86
blooper,-0.75
blossom,0.047
blot,-0.83
blotch,0.623
blotter,0.558
blouse,0.046
blow,-0.03
blower,0.759
blowfish,-0.7
blowhard,-0.58
blowhole,-0.73
blowing,0.634
blowjob,0.223
blowup,0.88
blub,-0.57
blubber,-0.76
bludgeon,0.107
blue,-0.2
blueback,-0.02
blueness,-0.79
blueprint,0.129
blues,0.3
bluetooth,0.024
bluff,-0.76
blunder,-0.77
blunderer,-0.73
blunt,-0.03
blunted,-0.03
bluntness,-0.81
blur,-0.03
blurred,-0.88
blurriness,0.72
blurry,-0.03
blurryred,-0.03
blurt,-0.62
blush,-0.03
blushful,0.578
blushing,-0.81
bluster,0.797
blustery,-0.74
board,0.539
boardwalk,-0.05
boast,0.591
boaster,-0.58
boastfulness,-0.83
boat,0.039
boatbuilder,0.627
boatman,0.032
boatmanship,0.87
bob,-0.64
bobber,0.036
bobble,-0.75
bobby,0.743
bobcat,-0.04
bodach,-0.8
bode,0.786
bodge,-0.89
bodice,-0.62
bodiless,-0.69
bodily,0.123
boding,0.501
body,-0.02
bodybuilding,0.105
bodyguard,-0.88
boffin,0.764
boggle,-0.78
boggy,-0.54
bohemian,0.762
bohemianism,0.919
boiga,-0.69
boil,0.07
boiler,-0.51
boilersuit,-0.75
boiling,-0.59
boisterous,-0.74
boisterousness,-0.78
bold,0.539
boldly,0.54
boldness,0.828
boll,0.116
bollix,-0.89
bollock,-0.59
bolshy,-0.89
bolster,0.752
bolthole,0.035
bomb,-0.06
bombardment,-0.58
bombast,-0.62
bombastic,0.573
bomber,-0.09
bomberman,0.549
bombilate,-0.55
bombinate,-0.55
bombproof,-0.64
bombshell,0.582
bond,0.084
bondage,-0.56
bonding,0.766
bondman,0.731
bondsman,0.731
bondwoman,0.731
bone,0.084
bonehead,-0.6
boner,-0.09
boney,-0.63
bonfire,0.033
bonheur,0.433
bonhomie,-0.78
bonk,0.713
bonkers,0.607
bonniest,0.58
bonny,0.556
bonus,0.262
bony,-0.61
bonzer,0.779
boo,-0.53
booby,0.678
book,0.499
bookish,0.819
bookkeeper,0.074
bookmark,0.503
bookshop,0.023
boolean,0.582
boom,0.044
boomerang,-0.72
boon,0.73
boondoggle,0.357
boor,-0.5
boorish,-0.55
boorishness,-0.81
boost,0.752
booster,-0.49
boot,0.207
booted,-0.85
bootee,-0.71
bootie,-0.71
bootlace,-0.71
bootless,-0.73
bootlick,-0.13
bootlicker,-0.59
booty,0.087
booze,0.041
boozer,0.701
boozing,0.809
bop,-0.57
bordello,-0.6
border,0.044
borderland,0.823
boreal,-0.03
borecole,-0.74
borecrucifer,-0.75
bored,-0.86
boredom,-0.1
boree,-0.71
boring,-0.04
born,0.235
borneense,-0.66
bosom,0.687
bosomy,-0.49
boss,0.075
bossy,-0.54
bot,-0.51
botch,-0.84
botched,-0.77
bother,-0.47
botheration,-0.77
bothered,-0.81
bothering,-0.38
bothersome,-0.27
bottle,-0.59
bottlenose,-0.13
botulism,-0.64
bough,-0.41
boulder,0.029
boulevard,-0.02
bounce,0.598
bouncer,-0.94
bouncing,0.658
bouncy,0.06
bound,-0.82
boundary,0.049
bounded,0.572
bounden,0.744
bounder,-0.77
boundless,0.544
boundlessness,0.544
bountiful,0.792
bounty,0.117
bouquet,0.038
bourbon,0.539
bourgeois,0.109
bout,0.625
bouyancy,0.46
bovine,0.081
bow,0.522
bowdlerization,-0.58
bowdlerize,-0.58
bowel,-0.02
bowelless,0.838
bowery,-0.65
bowing,0.762
bowl,-0.59
bowling,0.048
box,0.025
boy,0.598
boycott,-0.61
boyfriend,0.53
boyish,0.821
boys,0.614
bra,0.098
brace,0.763
bracelet,-0.83
bracer,-0.67
bracingly,0.718
bracket,0.795
bradycardia,-0.77
brag,-0.62
braggart,-0.59
bragger,-0.58
bragging,-0.81
braid,-0.05
brain,0.6
brain-washing,-0.47
brainless,-0.59
brainlessly,-0.5
brainstorm,0.082
brainwash,-0.31
brainwave,0.552
brake,0.575
braky,-0.71
bramble,-0.78
brambly,-0.71
branch,0.049
branching,-0.55
brand,0.857
brandy,0.536
brash,-0.5
brashness,-0.5
brass,0.89
brassbound,-0.69
brassy,0.494
brat,-0.1
brattish,0.643
bratty,0.643
bravado,-0.58
brave,0.306
bravely,0.591
braveness,-0.89
bravery,0.278
brawl,-0.07
brawny,0.542
brazen,-0.58
brazenly,-0.76
brazier,0.276
breaair,-0.04
breach,-0.53
bread,0.606
breadbox,0.031
breadeeply,-0.51
breadstuff,0.617
breafast,-0.58
breahard,-0.54
breaheavily,-0.56
break,-0.03
breakable,-0.06
breakage,-0.7
breakdown,-0.87
breakfast,0.604
breakout,-0.57
breakstone,-0.73
breakthrough,0.658
breakup,0.62
breakwater,-0.61
breaout,-0.03
breast,-0.67
breath,0.565
breathable,0.631
breathe,0.764
breathed,-0.83
breathiness,0.599
breathing,0.531
breathless,-0.78
breathlessness,-0.04
breathtaking,0.549
breathtakingly,0.546
breaunderwater,-0.24
breech,-0.67
breed,-0.55
breeding,0.616
breeze,0.537
breezy,0.53
brekkie,0.604
bremsstrahlung,0.047
brew,0.037
brewery,0.024
brian,-0.64
briar,-0.78
briars,-0.78
briary,-0.55
bribe,-0.87
brick,0.729
bride,0.053
bridegroom,0.725
bridesmaid,0.543
bridge,0.023
bridgework,-0.76
brief,0.089
briefcase,0.028
briery,-0.55
brighella,0.796
bright,0.609
brighten,0.57
brightly,0.638
brightness,0.577
brilliance,0.602
brilliancy,0.538
brilliant,0.71
brilliantness,0.601
brim,0.094
brimside,-0.54
brine,0.032
bring,0.121
brinjal,0.523
brio,0.685
brisk,0.562
brisket,0.027
briskly,-0.73
briskness,0.451
bristle,-0.03
bristled,-0.55
bristletail,-0.89
bristly,-0.58
brit,0.035
britovi,0.784
brittle,0.555
bro,0.064
broacher,0.616
broad,0.051
broadcast,0.047
broaden,0.535
broader,0.574
broadly,0.584
broadsheet,0.036
broadsword,0.861
broccoli,-0.02
broke,-0.54
broken,-0.64
brokenheartedness,-0.43
broker,0.107
bromate,-0.04
bromide,-0.02
bromine,-0.02
bronchiolitis,-0.81
bronchitis,-0.81
bronchopneumonia,-0.75
bronco,-0.81
bronze,0.803
bronzers,-0.75
brood,-0.4
brooding,-0.6
broody,0.582
brook,-0.8
broomstick,0.111
broth,0.044
brothel,0.841
brother,0.484
brotherly,-0.56
brouhaha,-0.31
browbeat,-0.51
browbeaten,-0.51
browbeating,-0.51
brown,0.606
brownie,0.052
brownness,-0.64
brownstone,0.619
browse,-0.8
browser,-0.77
bruise,-0.31
brumplum,-0.78
brunch,0.604
brunette,0.027
brunt,-0.81
brush,0.488
brushed,0.828
brusk,0.714
brusque,-0.55
brusqueness,-0.81
brutal,-0.6
brutality,-0.6
brute,-0.66
brutish,-0.53
brutishness,-0.59
brythunia,-0.75
bubble,-0.75
bubbly,0.636
bubo,-0.48
buccaneer,-0.81
bucerotidae,-0.69
buck,0.081
buckhounds,0.05
buckle,0.028
buckshee,-0.72
bud,0.064
buddha,0.094
buddhism,0.18
buddhist,0.024
budding,-0.69
buddy,0.148
budget,0.096
budwood,0.586
buff,-0.64
buffer,-0.1
buffers,-0.1
buffet,0.056
buffoon,0.023
buffoonery,0.869
buffoonish,-0.81
bug,-0.04
buggery,-0.85
bugginess,0.776
bugle,0.027
build,0.579
builder,0.089
building,0.071
buildup,0.88
bukkake,0.769
bulbous,-0.03
bulge,0.75
bulging,-0.87
bulimarexia,-0.74
bulimia,-0.74
bulla,-0.75
bulldog,-0.81
bullet,-0.59
bulletin,0.6
bulletman,0.549
bulletproof,-0.91
bullheadedness,-0.7
bullish,0.531
bullishly,0.525
bullous,-0.78
bullrush,0.711
bullseye,0.549
bullshit,-0.25
bully,-0.88
bullyboy,-0.71
bullying,-0.74
bulrush,0.711
bulwark,-0.6
bum,-0.07
bumbler,-0.75
bumbling,-0.7
bummer,-0.74
bump,0.05
bumper,0.032
bumptious,-0.75
bumpy,-0.04
bun,0.045
bunch,-0.67
bunchberry,0.757
bunco,0.758
buncombe,-0.86
bundahishn,0.072
bundjalung,-0.71
bungalow,0.06
bungarus,-0.69
bungee,-0.54
bungle,-0.75
bungled,-0.77
bungler,-0.73
bunglesome,-0.81
bungling,-0.7
bunk,-0.72
bunker,-0.64
bunkum,-0.86
bunny,-0.03
bunsen,0.028
bunyip,-0.71
buoyancy,0.46
buoyant,0.858
burden,-0.05
burdensome,-0.59
burdensomely,-0.6
burdensomeness,-0.6
burdette,-0.86
burdock,0.599
bureau,0.812
bureaucracy,-0.31
bureaucratese,-0.03
bureaucratic,-0.78
bureaucratization,-0.78
burger,0.237
burgess,0.923
burglaries,-0.14
burglary,-0.55
burgoon,0.749
burial,-0.11
burke,-0.76
burkean,0.74
burlap,0.043
burlesque,-0.53
burn,-0.07
burned,-0.71
burning,-0.72
burnish,0.657
burnished,0.637
burnishes,-0.02
burnt,-0.7
burp,-0.02
bursitis,-0.87
burst,-0.57
bury,-0.07
bus,0.042
busbar,0.042
busby,-0.61
bush,-0.69
bushel,0.046
bushwhack,-0.56
business,0.137
businesses,0.12
businessman,0.05
busker,0.582
buspirone,0.774
bust,-0.72
buster,0.549
bustle,-0.78
busty,-0.49
busy,-0.79
busybodied,-0.91
busybody,-0.76
busycotypus,0.772
busyness,0.799
butane,-0.02
butcher,-0.73
butcherbird,-0.78
butcherly,-0.59
butchery,-0.77
butorphanol,0.774
butt,-0.04
butter,0.026
butterfat,0.615
butterfingered,-0.7
butterfingers,-0.75
butterfly,-0.63
buttery,-0.58
buttinsky,-0.76
buttock,0.061
button,0.036
buttonhole,0.716
buttony,0.692
butylone,0.905
buxom,0.751
buy,0.032
buyer,0.05
buying,-0.61
buzz,-0.55
buzzing,-0.55
buzzword,-0.03
bye,0.499
byproduct,-0.8
byredo,0.556
bystander,-0.73
byte,0.047
