,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound
93,"['Wonder', 'mention', 'amp', 'mention', 'be', 'the', 'apple', 'flashmob', 'tcrn', 'ch', 'fcs45j', 'SXSW', 'ipad2']",Unknown,3,Wonder mention amp mention be the apple flashmob tcrn ch fcs45j SXSW ipad2 ,0.0,0.0,0.0,1.0,0.0,0.0
94,"['Wonder', 'mention', 'putting', 'tips', 'the', 'mention', 'API', 'SxSW', 'SUxSW']",Unknown,3,Wonder mention putting tip the mention API SxSW SUxSW ,0.0,0.0,0.0,1.0,0.0,0.0
95,"['XMAS', 'RT', 'mention', 'Shiny', 'new', 'mention', 'mention', 'mention', 'apps', 'new', 'garyvee', 'book', 'pop', 'iPad', '2', 'stores', 'SXSW', 'Christmas', 'nerds']",iPad,1,XMAS RT mention Shiny new mention mention mention apps new garyvee book pop iPad 2 store SXSW Christmas nerd ,0.13636363636363635,0.45454545454545453,0.109,0.891,0.0,-0.296
96,"['Yai', 'RT', 'mention', 'New', 'UberSocial', 'iPhone', 'in', 'App', 'Store', 'includes', 'UberGuide', 'SXSW', 'sponsored', 'cont', 'link']",iPhone,1,Yai RT mention New UberSocial iPhone in App Store includes UberGuide SXSW sponsored cont link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
97,"['Yes', 'RT', 'mention', 'hey', 'mention', 've', 'got', 'another', 'gem', 'you', 'gt', 'free', 'mention', 'sxsw', 'link', 'SXSW']",Unknown,3,Yes RT mention hey mention ve got another gem you gt free mention sxsw link SXSW ,0.4,0.8,0.0,0.616,0.384,0.7964
98,"['Fast', 'Fun', 'amp', 'Future', 'mention', 'Google', 'presenting', 'sxsw', 'search', 'local', 'mobile']",Google,1,Fast Fun amp Future mention Google presenting sxsw search local mobile ,0.125,0.23125,0.0,0.752,0.248,0.5106
99,"['GSD', 'amp', 'amp', 'Google', 'Industry', 'Party', 'Tonight', 'mention', 'See', 'u', 'link', 'SXSW', 'Austin', 'Welivehere', 'GSDM']",Unknown,3,GSD amp amp Google Industry Party Tonight mention See u link SXSW Austin Welivehere GSDM ,0.0,0.0,0.0,0.838,0.162,0.4019
100,"['New', 'buzz', 'quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'rt', 'mention', 'sxsw', 'quot']",Unknown,3,New buzz quot mention Google Launch Major New Social Network Called Circles Possibly Today link rt mention sxsw quot ,0.0737121212121212,0.4951515151515151,0.0,1.0,0.0,0.0
101,"['Headline', 'quot', 'iPad', '2', 'the', 'Must', 'Gadget', 'SXSW', 'quot', 'Hmm', 'could', 'seen', 'one', 'coming', 'link', 'gadget']",iPad,1,Headline quot iPad 2 the Must Gadget SXSW quot Hmm could seen one coming link gadget ,0.0,0.0,0.0,1.0,0.0,0.0
102,"['mention', 'quot', 'Apple', 'opened', 'pop', 'store', 'Austin', 'the', 'nerds', 'town', 'SXSW', 'get', 'new', 'iPads', 'link', 'wow']",Unknown,4,mention quot Apple opened pop store Austin the nerd town SXSW get new iPads link wow ,0.11818181818181818,0.7272727272727273,0.11,0.7,0.19,0.3818
103,"['Know', 'quot', 'dataviz', 'quot', 'translates', 'quot', 'satanic', 'quot', 'an', 'iPhone', 'm', 'sayin', 'sxsw']",Unknown,0,Know quot dataviz quot translates quot satanic quot an iPhone m sayin sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
104,"['mention', 'quot', 'Google', 'launched', 'checkins', 'month', 'ago', 'quot', 'Check', 'ins', 'ok', 'CHECK', 'OUTS', 'the', 'future', 'sxsw', 'Bizzy']",Google,1,mention quot Google launched checkins month ago quot Check in ok CHECK OUTS the future sxsw Bizzy ,0.25,0.3125,0.0,0.802,0.198,0.4019
105,"['mention', 'quot', 'Google', 'launched', 'checkins', 'month', 'ago', 'quot', 'Check', 'ins', 'ok', 'CHECK', 'OUTS', 'the', 'future', 'sxsw', 'Bizzy', 'via', 'mention']",Unknown,3,mention quot Google launched checkins month ago quot Check in ok CHECK OUTS the future sxsw Bizzy via mention ,0.25,0.3125,0.0,0.821,0.179,0.4019
106,"['mention', 'quot', 'Google', 'you', 'tweet', 'quot', 'the', 'new', 'quot', 'think', 'you', 'speak', 'quot', 'Mark', 'Belinsky', '911tweets', 'panel', 'SXSW']",Google,1,mention quot Google you tweet quot the new quot think you speak quot Mark Belinsky 911tweets panel SXSW ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
107,"['Attending', 'quot', 'left', 'brain', 'search', 'Google', 'Right', 'brain', 'search', 'X', 'quot', 'Bettersearch', 'talking', 'the', 'future', 'search', 'engines', 'sxsw']",Unknown,3,Attending quot left brain search Google Right brain search X quot Bettersearch talking the future search engine sxsw ,0.09523809523809523,0.22023809523809523,0.0,1.0,0.0,0.0
108,"['HP', 'opens', 'quot', 'Mobile', 'Park', 'quot', 'amp', 'Content', 'Incubator', 'SXSW', 'link', 'Apple', 'constructs', 'quot', 'pop', 'quot', 'store', 'link']",Unknown,3,HP open quot Mobile Park quot amp Content Incubator SXSW link Apple construct quot pop quot store link ,0.0,0.5,0.0,1.0,0.0,0.0
109,"['Kawasaki', 'quot', 'C', 'Lewis', 'level', 'reasoning', 'Apple', 'continued', 'existence', 'evidence', 'the', 'existence', 'God', 'quot', 'bawling', 'sxsw']",Apple,1,Kawasaki quot C Lewis level reasoning Apple continued existence evidence the existence God quot bawling sxsw ,0.0,0.0,0.0,0.877,0.123,0.2732
110,"['Kawasaki', 'quot', 'pagemaker', 'saved', 'Apple', 'quot', 'Oh', 'were', 'days', 'sxsw', 'jwtatl', 'enchantment']",Unknown,3,Kawasaki quot pagemaker saved Apple quot Oh were day sxsw jwtatl enchantment ,0.0,0.0,0.0,0.797,0.203,0.4215
111,"['Kawasaki', 'quot', 'pagemaker', 'saved', 'Apple', 'quot', 'Oh', 'were', 'days', 'sxsw', 'jwtatl', 'enchantment', 'via', 'mention']",Apple,1,Kawasaki quot pagemaker saved Apple quot Oh were day sxsw jwtatl enchantment via mention ,0.0,0.0,0.0,0.823,0.177,0.4215
112,"['Spark', 'android', 'up', 'a', 'teamandroid', 'award', 'SXSW', 'read', 'it', 'link']",Unknown,1,Spark android up a teamandroid award SXSW read it link ,0.0,0.0,0.0,0.597,0.403,0.6597
113,"['Unboxing', 'Apple', 'sxsw', 'mention', 'Apple', 'Store', 'SXSW', 'link']",Unknown,3,Unboxing Apple sxsw mention Apple Store SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
114,"['SXSW', 'Apple', 'iPad', '2', 'great', 'thoughts', 'are', 'w', 'Japan', 'APAC', 'regions', 'dealing', 'w', 'earthquake', 'amp', 'tsunami', 'trauma', 'sxswi']",iPad,1,SXSW Apple iPad 2 great thought are w Japan APAC region dealing w earthquake amp tsunami trauma sxswi ,0.8,0.75,0.122,0.699,0.179,0.3182
115,"['SXSW', 'Apple', 'schools', 'marketing', 'experts', 'SXSW', 'CNET', 'Blogs', 'link']",Unknown,3,SXSW Apple school marketing expert SXSW CNET Blogs link ,0.0,0.0,0.0,1.0,0.0,0.0
116,"['SXSW', 'Apple', 'schools', 'marketing', 'experts', 'link']",Apple,1,SXSW Apple school marketing expert link ,0.0,0.0,0.0,1.0,0.0,0.0
117,"['SXSW', 'Apple', 'schools', 'marketing', 'experts', 'link']",Unknown,3,SXSW Apple school marketing expert link ,0.0,0.0,0.0,1.0,0.0,0.0
118,"['Temporary', 'apple', 'store', 'def', 'tent', 's', 'a', 'powerhouse', 'gym', 'SXSW', 'link']",Apple,1,Temporary apple store def tent s a powerhouse gym SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
119,"['Temporary', 'Apple', 'store', '6th', 'Congress', 'sxsw', 'along', '10', '000', 'happy', 'hipsters']",Apple,1,Temporary Apple store 6th Congress sxsw along 10 000 happy hipster ,0.8,1.0,0.0,0.73,0.27,0.5719
120,"['mention', 'Apple', 'wins', 'SXSW', 'link', 'Opening', 'temporary', 'store', 'downtown', 'Austin', 'support', 'iPad2', 'launch', 'is', 'good']",Apple,1,mention Apple win SXSW link Opening temporary store downtown Austin support iPad2 launch is good ,0.75,0.5,0.0,0.561,0.439,0.8555
121,"['iPad', 'Austin', 'trending', 'today', 'fun', 'sxsw', 'you', 'nerdy', 'nerds']",iPad,1,iPad Austin trending today fun sxsw you nerdy nerd ,0.3,0.2,0.268,0.472,0.26,0.2263
122,"['Headed', 'Austin', 'SXSW', 'Check', 'my', 'map', 'newbies', 'link', 'mention', 'mention', 'mention', 'mention', 'Enjoy']",Unknown,3,Headed Austin SXSW Check my map newbie link mention mention mention mention Enjoy ,0.4,0.5,0.0,0.789,0.211,0.4939
123,"['Funny', 'Austin', 'trending', 'not', 'SXSW', 'a', 'matter', 'minutes', 'this', 'point', 'least', 'according', 'Twitter', 'iPhone']",Unknown,3,Funny Austin trending not SXSW a matter minute this point least according Twitter iPhone ,-0.024999999999999994,0.7,0.067,0.751,0.182,0.4265
124,"['Christian', 'iPad', 'iPhone', 'devs', 'want', 'talk', 'u', 'sxsw', 'after', 'maybe', 'can', 'wk', 'together', 'cool', 'app', 'mention']",iPad or iPhone App,1,Christian iPad iPhone devs want talk u sxsw after maybe can wk together cool app mention ,0.175,0.325,0.0,0.795,0.205,0.3818
125,"['sxsw', 'ux', 'ipad', 'uxdes', 'remember', 'ultimately', 'aware', 'the', 'audience', 'app', 'targeted', 'towards', 'unexpected', 'experience', 'be', 'good']",Unknown,3,sxsw ux ipad uxdes remember ultimately aware the audience app targeted towards unexpected experience be good ,0.3499999999999999,0.6166666666666667,0.0,0.838,0.162,0.4404
126,"['Apple', 'iPAD2', 'taken', 'SxSW', 'Austin', 'storm', 'link', 'mention', 'excited', 'a', 'a', 'part', 'mobile']",iPad,1,Apple iPAD2 taken SxSW Austin storm link mention excited a a part mobile ,0.375,0.75,0.0,0.833,0.167,0.34
127,"['can', 'haz', 'iPad2', 'ifrom', 'SxSW', 'Gr8', 'link']",iPad,1,can haz iPad2 ifrom SxSW Gr8 link ,0.0,0.0,0.0,0.619,0.381,0.5719
128,"['Stacks', 'ipad2', 'waiting', 'be', 'bought', 'sxsw', 'got', 'mine', 'hassle', 'all', 'Apple', 'handled', 'perfectly', 'link']",iPad,1,Stacks ipad2 waiting be bought sxsw got mine hassle all Apple handled perfectly link ,1.0,1.0,0.0,0.756,0.244,0.6369
129,"['Google', 'Mobile', 'Future', 'the', 'Elusive', 'Power', 'Here', 'link', 'via', 'mention', 'eurorscg', 'sxsw', 'sxswi']",Unknown,3,Google Mobile Future the Elusive Power Here link via mention eurorscg sxsw sxswi ,0.0,0.125,0.0,1.0,0.0,0.0
130,"['those', 'notatSXSW', 'at', 'SXSW', 's', 'link', 'Free', 'download', 'meet', 'nearby', 'peps']",Unknown,3,those notatSXSW at SXSW s link Free download meet nearby pep ,0.4,0.8,0.0,0.752,0.248,0.5106
131,"['your', 'SmallBiz', 'need', 'reviews', 'play', 'Google', 'Places', 'got', 'App', 'that', 'link', 'seo', 'sxsw']",Unknown,1,your SmallBiz need review play Google Places got App that link seo sxsw ,0.0,0.0,0.0,0.833,0.167,0.34
132,"['your', 'SmallBiz', 'need', 'reviews', 'play', 'Google', 'Places', 'got', 'App', 'that', 'link', 'seo', 'sxsw']",Unknown,3,your SmallBiz need review play Google Places got App that link seo sxsw ,0.0,0.0,0.0,0.833,0.167,0.34
133,"['Samsung', 'Sony', 'follow', 'Apple', 'HP', 'lead', 'mention', 'link', 'Austin', 'atx', 'SXSW']",Unknown,3,Samsung Sony follow Apple HP lead mention link Austin atx SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
134,"['Samsung', 'Sony', 'follow', 'Apple', 'HP', 'lead', 'mention', 'link', 'Austin', 'atx', 'SXSW', 'via', 'mention', 'rg']",Unknown,3,Samsung Sony follow Apple HP lead mention link Austin atx SXSW via mention rg ,0.0,0.0,0.0,1.0,0.0,0.0
135,"['Take', 'SXSW', 'RT', 'mention', 'Major', 'South', 'Korean', 'director', 'gets', '130', '000', 'make', 'movie', 'entirely', 'his', 'iPhone', 'link']",iPhone,1,Take SXSW RT mention Major South Korean director get 130 000 make movie entirely his iPhone link ,0.03125,0.5625,0.0,1.0,0.0,0.0
136,"['Beautiful', 'sxsw', 'mention', 'Apple', 'Store', 'SXSW', 'pic', 'link']",Apple,1,Beautiful sxsw mention Apple Store SXSW pic link ,0.85,1.0,0.0,0.642,0.358,0.5994
137,"['Q1', 'at', 'sxsw', 'sxswi', 'prep', 'Amazing', 'pre', 'push', 'locally', 'Focus', 'location', 'based', 'Google', 'owns', '10', 'the', 'regions', 'billboards', 'pr20chat']",Unknown,3,Q1 at sxsw sxswi prep Amazing pre push locally Focus location based Google owns 10 the region billboard pr20chat ,0.30000000000000004,0.45,0.0,0.826,0.174,0.5859
138,"['other', 'Sxsw', 'accounts', 'need', 'follow', 'apps', 'download', 'iPhone']",Unknown,3,other Sxsw account need follow apps download iPhone ,-0.125,0.375,0.0,1.0,0.0,0.0
139,"['Headed', 'sxsw', 'want', 'share', 'gather', 'contact', 'info', 'link', 'turn', 'iphone', 'a', 'business', 'card', 'broadcaster']",Unknown,3,Headed sxsw want share gather contact info link turn iphone a business card broadcaster ,0.0,0.0,0.0,0.774,0.226,0.3612
140,"['Headed', 'sxsw', 'want', 'share', 'gather', 'contact', 'info', 'link', 'turn', 'iphone', 'a', 'link']",Unknown,3,Headed sxsw want share gather contact info link turn iphone a link ,0.0,0.0,0.0,0.741,0.259,0.3612
141,"['BTW', 'sxsw', 'Apple', 'store', 'sold', 'of', '3G', 'models', 'VZW', 'amp', 'amp']",Unknown,3,BTW sxsw Apple store sold of 3G model VZW amp amp ,0.0,0.0,0.0,1.0,0.0,0.0
142,"['Must', 'SXSW', 'app', 'RT', 'mention', 'Lovely', 'review', 'Forbes', 'our', 'SXSW', 'iPad', 'app', 'Holler', 'Gram', 'link']",iPad or iPhone App,1,Must SXSW app RT mention Lovely review Forbes our SXSW iPad app Holler Gram link ,0.5,0.75,0.0,0.787,0.213,0.5859
143,"['Temporary', 'sxsw', 'apple', 'store', 'Apple', 'sneaky', 'usual', 'link']",Apple,1,Temporary sxsw apple store Apple sneaky usual link ,-0.25,0.25,0.213,0.787,0.0,-0.2263
144,"['Anyone', 'sxsw', 'by', 'pop', 'Apple', 'store', 'Austin', 's', 'gotta', 'a', 'hopping', 'place', 'today']",Unknown,3,Anyone sxsw by pop Apple store Austin s gotta a hopping place today ,0.0,0.0,0.0,1.0,0.0,0.0
145,"['mention', 'sxsw', 'beta', 'testing', 'interactive', 'book', 'iPad', 'app', 'Moonbot', 'studios', 'of', 'Louisiana', 'Cool', 'app']",iPad or iPhone App,1,mention sxsw beta testing interactive book iPad app Moonbot studio of Louisiana Cool app ,0.35,0.65,0.0,0.85,0.15,0.3182
146,"['Apple', 'SxSW', 'day', 'one', 'Seeing', 'TON', 'iPad2']",iPad,1,Apple SxSW day one Seeing TON iPad2 ,0.0,0.0,0.0,1.0,0.0,0.0
147,"['fastball', 'sxsw', 'Giving', 'away', 'two', 'NEW', 'Ipad2', 'wifi', '32g', 'black', 'Apple', 'cover', 'tweet', 'mention', 'fo', 'info', 'sxswi', 'attsxsw', 'Tonight', 'mention', 'bo', 'lt', 'house']",Unknown,3,fastball sxsw Giving away two NEW Ipad2 wifi 32g black Apple cover tweet mention fo info sxswi attsxsw Tonight mention bo lt house ,-0.015151515151515152,0.44393939393939397,0.0,0.902,0.098,0.34
148,"['Anyone', 'sxsw', 'a', 'chance', 'check', 'pop', 'Apple', 'store', 'Wondering', 'it', 'worth', 'the', 'trek', 'the', 'convention', 'center']",Unknown,3,Anyone sxsw a chance check pop Apple store Wondering it worth the trek the convention center ,0.09999999999999999,0.1,0.0,0.782,0.218,0.4404
149,"['mention', 'sxsw', 'ipad', 'store', 'sold', 'of', 'everything', 'except', '64gig', 'wifi', 'white', 'mention', 'you', 'manage', 'get']",iPad,1,mention sxsw ipad store sold of everything except 64gig wifi white mention you manage get ,0.0,0.0,0.0,1.0,0.0,0.0
150,"['mention', 'sxsw', 'ipad', 'store', 'sold', 'of', 'everything', 'except', '64gig', 'wifi', 'white', 'also', 'known', 'the', 'white', 'jeans', 'configuration']",iPad,1,mention sxsw ipad store sold of everything except 64gig wifi white also known the white jean configuration ,0.0,0.0,0.0,1.0,0.0,0.0
151,"['Offered', 'sxsw', 'ipad', 'promo', 'ninjafinder', 'users', 'fans', 'are', 'here', 'sxsw', 'Sucks', 'not', 'here', 'sxsw']",iPad,1,Offered sxsw ipad promo ninjafinder user fan are here sxsw Sucks not here sxsw ,-0.3,0.3,0.149,0.714,0.137,-0.0516
152,"['mention', 'SXSW', 'an', 'Austin', 'conference', 'a', 'google', 'search', 'have', 'interactive', 'music', 'film']",Unknown,3,mention SXSW an Austin conference a google search have interactive music film ,0.0,0.0,0.0,1.0,0.0,0.0
153,"['Anyone', 'sxsw', 'know', 'apple', 'be', 'is', 'selling', 'ipad', '2']",Unknown,3,Anyone sxsw know apple be is selling ipad 2 ,0.0,0.0,0.0,1.0,0.0,0.0
154,"['Anyone', 'SXSW', 'know', 'the', 'apple', 'store', 'had', 'new', 'shipment', 'iPads', 'yet']",Unknown,3,Anyone SXSW know the apple store had new shipment iPads yet ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
155,"['Marc', 'Ecko', 'SXSW', 'launches', 'iPhone', 'app', 'autodial', 'political', 'change', 'link', 'edreform', 'edtech', 'eduVC', 'FightThePaddle']",Unknown,3,Marc Ecko SXSW launch iPhone app autodial political change link edreform edtech eduVC FightThePaddle ,0.0,0.1,0.0,1.0,0.0,0.0
156,"['POURsite', 'SXSW', 'learning', 'the', 'life', 'changing', 'impact', 'the', 'iPad', 'real', 'people', 'actual', 'lives', 'bravo']",iPad,1,POURsite SXSW learning the life changing impact the iPad real people actual life bravo ,0.1,0.2,0.0,1.0,0.0,0.0
157,"['mention', 'SXSW', 'LonelyPlanet', 'Austin', 'guide', 'iPhone', 'free', 'a', 'limited', 'time', 'link', 'lp', 'travel']",Unknown,1,mention SXSW LonelyPlanet Austin guide iPhone free a limited time link lp travel ,0.1642857142857143,0.4714285714285714,0.117,0.679,0.204,0.34
158,"['free', 'SXSW', 'mp3', 'downloads', 'time', 'iTunes', 'link']",Unknown,3,free SXSW mp3 downloads time iTunes link ,0.4,0.8,0.0,0.645,0.355,0.5106
159,"['Anyone', 'sxsw', 'heading', 'aclu', 'event', 'seen', 'owt', 'do', 'google', 'circles']",Unknown,3,Anyone sxsw heading aclu event seen owt do google circle ,0.0,0.0,0.0,1.0,0.0,0.0
160,"['mention', 'SXSW', 'prompt', 'memory', 'go', 'Google', 'map', 'describe', 'childhood', 'walk']",Unknown,3,mention SXSW prompt memory go Google map describe childhood walk ,0.0,0.0,0.0,1.0,0.0,0.0
161,"['Apple', 'SXSW', 'store', 'still', 'iPad', '2', 'and', 'short', 'lines']",iPad,1,Apple SXSW store still iPad 2 and short line ,0.0,0.3,0.0,1.0,0.0,0.0
162,"['Essential', 'sxsw', 'tools', 'link']",Unknown,3,Essential sxsw tool link ,0.0,0.3,0.0,1.0,0.0,0.0
163,"['left', 'sxsw', 'tradeshow', 'demo', 'mention', 'Google', 'Theatre', 'Ok', 'get', 'I', 'see', 'all', 'the', 'presenters', 'are', 'using']",Other Google product or service,1,left sxsw tradeshow demo mention Google Theatre Ok get I see all the presenter are using ,0.25,0.25,0.0,0.872,0.128,0.296
164,"['Following', 'sxsw', 'Tweets', 'Google', 'Realtime', 'four', 'platforms', 'Tweet', 'Deck', 'listening', 'panel', 'realizing', 'm', 'spoken', 'no', 'one', 'today']",Unknown,3,Following sxsw Tweets Google Realtime four platform Tweet Deck listening panel realizing m spoken no one today ,0.0,0.1,0.121,0.879,0.0,-0.296
165,"['Anyone', 'sxsw', 'want', 'iPad', '2', 'm', 'line', 'will', 'pick', 'one', 'someone', 'willing', 'pay', '50', 'me', 'grab', '1', 'for', 'you']",Unknown,3,Anyone sxsw want iPad 2 m line will pick one someone willing pay 50 me grab 1 for you ,0.25,0.75,0.071,0.863,0.066,-0.0258
166,"['Anyone', 'sxsw', 'want', 'make', 'quick', 'hundred', 'dollars', 'New', 'ipad2', 'ad', 'hoc', 'apple', 'store', 'gets', 'hundred', 'plus', 'cost']",iPad,1,Anyone sxsw want make quick hundred dollar New ipad2 ad hoc apple store get hundred plus cost ,0.23484848484848483,0.4772727272727273,0.0,0.925,0.075,0.0772
167,"['Solving', 'SXSW', 'induced', 'iPhone', 'toilet', 'crisis', 'Apple', 'Store', 'mention', 'my', 'crisis', 'once']",Unknown,3,Solving SXSW induced iPhone toilet crisis Apple Store mention my crisis once ,-0.03333333333333333,0.0,0.418,0.459,0.122,-0.7783
168,"['Monday', 'sxsw', 'barry', 'diller', 'new', 'york', 'times', 'congress', 'lunch', 'W', 'Hotel', 'party', 'Google', 'party', 'six', 'dirty', 'martinis', 'mondays', 'be']",Google,1,Monday sxsw barry diller new york time congress lunch W Hotel party Google party six dirty martini monday be ,-0.2318181818181818,0.6272727272727273,0.119,0.658,0.222,0.3612
169,"['Attending', 'sxsw', 'Austin', 'Guide', 'mention', 'now', 'free', 'download', 'iTunes', 'link', 'lp']",Unknown,3,Attending sxsw Austin Guide mention now free download iTunes link lp ,0.4,0.8,0.0,0.752,0.248,0.5106
170,"['Seriously', 'sxsw', 'you', 'any', 'testing', 'the', 'mobile', 'apps', 'Constant', 'iPad', 'crashes', 'causing', 'lost', 'schedules', 'no', 'sync', 'WP7']",iPad or iPhone App,0,Seriously sxsw you any testing the mobile apps Constant iPad crash causing lost schedule no sync WP7 ,-0.16666666666666666,0.5,0.406,0.594,0.0,-0.7845
171,"['Ready', 'SXSW', 'are', 'iPhone', 'apps', '2', 'make', 'ur', 'blogging', 'easier', 'link', 'SXSW', 'SXSWi']",iPad or iPhone App,1,Ready SXSW are iPhone apps 2 make ur blogging easier link SXSW SXSWi ,0.2,0.5,0.0,0.675,0.325,0.6486
172,"['ipad2', 'sxsw', 'conflagration', 'doofusness', 'link']",iPad,0,ipad2 sxsw conflagration doofusness link ,0.0,0.0,0.0,1.0,0.0,0.0
173,"['attention', 'sxsw', 'ers', 'link', 'rumored', 'pop', 'temporary', 'Apple', 'store', 'all', 'sxsw', 'iPad', '2', 'launch', 'needs']",Apple,1,attention sxsw er link rumored pop temporary Apple store all sxsw iPad 2 launch need ,0.0,0.0,0.0,1.0,0.0,0.0
