,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
74,"['ha', 'ha', 'rt', 'mention', 'sxsw', 'news', 'yahoo', 'com', 'loosing', 'search', 'traffic', 'new', 'site', 'google', 'com', 'doubt', 'last', 'tho', 'weird', 'name']",Unknown,3,ha ha rt mention sxsw news yahoo com loosing search traffic new site google com doubt last tho weird name ,-0.12121212121212122,0.5070707070707071,0.168,0.64,0.192,0.1531,-1.0,-1.0,0.0,-1.0,-0.06666666666666665,-1.0,-0.15763636363636363,0.006944444499999998,1.3356277026666667
75,"['holla', 'rt', 'mention', 'google', 'party', 'best', 'ever', 'get', 'butt', 'sxsw']",Google,1,holla rt mention google party best ever get butt sxsw ,1.0,0.3,0.0,0.537,0.463,0.7845,-1.0,0.0,1.0,1.0,0.125,1.0,0.33999999999999997,0.12083333333333333,4.950096235
76,"['love', 'mention', 'iphone', 'case', 'sxsw', ""can't"", 'get', 'phone', 'fail']",iPhone,1,love mention iphone case sxsw can't get phone fail ,0.0,0.44999999999999996,0.0,0.498,0.502,0.7935,-0.3333333333333333,-0.5,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0,-0.0375,-0.1775,-1.0
77,"['worship', 'mention', 'link', 'sxsw']",Unknown,3,worship mention link sxsw ,0.0,0.0,0.0,0.577,0.423,0.296,1.0,0.0,0.0,0.0,0.25,0.0,0.18666666666666665,0.75,0.0
78,"['ipad2', 'rt', 'mention', 'droid', 'amp', 'mac', 'rt', 'mention', 'agnerd', 'confession', 'using', 'laptop', 'ipad', 'amp', 'blackberry', 'follow', 'sxsw']",Unknown,3,ipad2 rt mention droid amp mac rt mention agnerd confession using laptop ipad amp blackberry follow sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-0.75,-1.0,0.14500000000000002,0.09375,0.0
79,"['launching', 'mention', 'sxsw', 'rt', 'mention', 'mention', 'denies', 'social', 'network', 'called', 'circles', 'debut', 'today', 'despite', 'report', 'link']",Unknown,3,launching mention sxsw rt mention mention denies social network called circle debut today despite report link ,0.03333333333333333,0.06666666666666667,0.157,0.843,0.0,-0.4215,0.0,-1.0,0.0,-1.0,-0.5,0.0,0.09600000000000003,-0.125,0.683365311
80,"['new', 'post', 'mention', 'iphone', 'app', 'makes', 'easy', 'connect', 'social', 'networks', 'people', 'meet', 'link', 'sxsw']",iPad or iPhone App,1,new post mention iphone app make easy connect social network people meet link sxsw ,0.201010101010101,0.4515151515151515,0.0,0.818,0.182,0.4404,0.0,1.0,0.0,1.0,0.8,1.0,0.30627272727272725,0.0516666666,2.4713138755
81,"['nice', 'mention', 'iphone', 'app', 'behaving', 'today', 'crashes', 'yesterday', 'ridiculous', 'sxsw']",iPad or iPhone App,1,nice mention iphone app behaving today crash yesterday ridiculous sxsw ,0.13333333333333333,1.0,0.347,0.467,0.187,-0.34,-1.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.04416666666666665,0.20833333333333334,1.0327127143333334
82,"['nice', 'rt', 'mention', 'apple', 'opening', 'popup', 'store', 'ipad', 'launch', 'downtown', 'austin', 'sxsw', 'link', 'mention']",Unknown,3,nice rt mention apple opening popup store ipad launch downtown austin sxsw link mention ,0.6,1.0,0.0,0.823,0.177,0.4215,1.0,1.0,0.0,1.0,0.2,0.0,0.069,0.125,3.201086399
83,"['nice', 'rt', 'mention', 'apple', 'fans', 'get', 'peek', 'space', ""that's"", 'slated', 'pop-up', 'sxsw', 'apple', 'store', 'tomorrow', 'link']",Apple,1,nice rt mention apple fan get peek space that's slated pop-up sxsw apple store tomorrow link ,0.6,1.0,0.0,0.733,0.267,0.6249,1.0,0.0,0.0,1.0,0.5,0.0,0.4059090909090909,0.034999999999999996,3.201086399
84,"['one', 'thing', 'mention', 'great', 'get', 'great', 'earth', 'face', 'google', 'company', 'love', 'sxsw', 'sxwsi']",Google,1,one thing mention great get great earth face google company love sxsw sxwsi ,0.7000000000000001,0.7000000000000001,0.0,0.446,0.554,0.9246,1.0,0.6,0.0,1.0,0.5833333333333334,1.0,0.3806666666666667,-0.09,1.554025746
85,"['stay', 'tune', 'mention', 'showcase', 'h4ckers', 'link', 'sxsw']",Unknown,3,stay tune mention showcase h4ckers link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14025,0.0,0.0
86,"['thank', 'mention', 'mention', 'touchingstories', 'preso', 'sxsw', ""here's"", 'deck', 'link']",Unknown,3,thank mention mention touchingstories preso sxsw here's deck link ,0.0,0.0,0.0,0.762,0.238,0.3612,0.0,1.0,0.0,1.0,0.5,0.0,0.35459999999999997,0.5,0.0
87,"['thank', 'mention', 'awesome', 'sxsw', 'party', 'link']",Unknown,3,thank mention awesome sxsw party link ,1.0,1.0,0.0,0.244,0.756,0.8519,0.0,1.0,0.0,1.0,0.55,0.0,0.33540000000000003,0.0,2.051292124
88,"['thanks', 'rt', 'mention', 'trying', 'contact', 'friends', 'family', 'japan', 'mention', 'created', 'person', 'finder', 'link', 'sxsw']",Unknown,3,thanks rt mention trying contact friend family japan mention created person finder link sxsw ,0.2,0.2,0.0,0.576,0.424,0.7964,1.0,1.0,0.0,0.0,0.6,0.0,0.22449999999999998,-0.08333333333333333,0.0
89,"['thanks', 'mention', 'mention', 'new', 'speech', 'ipad', 'apps', 'showcased', 'sxsw', 'conf', 'link', 'sxswh', 'sxsh']",iPad or iPhone App,1,thanks mention mention new speech ipad apps showcased sxsw conf link sxswh sxsh ,0.16818181818181818,0.32727272727272727,0.0,0.805,0.195,0.4404,1.0,0.0,0.0,0.0,0.5499999999999999,0.0,0.3154,-0.11805555566666666,3.586298998
90,"['thanks', 'mention', 'publishing', 'news', 'mention', 'new', 'medical', 'apps', 'sxswi', 'conf', 'blog', 'link', 'sxsw', 'sxswh']",Unknown,2,thanks mention publishing news mention new medical apps sxswi conf blog link sxsw sxswh ,0.11212121212121212,0.21818181818181817,0.0,0.818,0.182,0.4404,1.0,0.0,0.0,0.0,0.7,0.0,0.22599999999999998,-0.013888888999999996,2.8292568530000004
91,"['thanks', 'mention', 'publishing', 'news', 'new', 'medical', 'apps', 'sxswi', 'conf', 'blog', 'link', 'sxsw', 'sxswh', 'mhealth']",Unknown,3,thanks mention publishing news new medical apps sxswi conf blog link sxsw sxswh mhealth ,0.11212121212121212,0.21818181818181817,0.0,0.818,0.182,0.4404,1.0,0.0,0.0,0.0,0.7,0.0,0.24316666666666664,-0.013888888999999996,2.8292568530000004
92,"['mention', 'sxsw', 'provide', 'iphone', 'chargers', ""i've"", 'changed', 'mind', 'going', 'next', 'year']",iPhone,0,mention sxsw provide iphone charger i've changed mind going next year ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,-0.2227142857142857,0.0625,2.36437329
93,"['wonder', 'mention', 'amp', 'mention', 'apple', 'flashmob', 'tcrn', 'ch', 'fcs45j', 'sxsw', 'ipad2']",Unknown,3,wonder mention amp mention apple flashmob tcrn ch fcs45j sxsw ipad2 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31175,0.296875,0.0
94,"['wonder', 'mention', 'putting', 'tips', 'mention', 'api', 'sxsw', 'suxsw']",Unknown,3,wonder mention putting tip mention api sxsw suxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31975000000000003,0.046875,0.0
95,"['xmas', 'rt', 'mention', 'shiny', 'new', 'mention', 'mention', 'mention', 'apps', 'new', 'garyvee', 'book', 'pop-up', 'ipad2', 'stores', 'sxsw', 'christmas', 'nerds']",iPad,1,xmas rt mention shiny new mention mention mention apps new garyvee book pop-up ipad2 store sxsw christmas nerd ,0.13636363636363635,0.45454545454545453,0.115,0.885,0.0,-0.296,1.0,1.0,0.0,1.0,0.7333333333333334,0.0,0.2203636363636364,0.0729166665,1.362442825666667
96,"['yai', 'rt', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'cont', 'link']",iPhone,1,yai rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.38525,-0.166666667,3.2139231645
97,"['yes', 'rt', 'mention', 'mention', ""i've"", 'got', 'another', 'gem', 'gt', 'free', 'mention', 'sxsw', 'link', 'sxsw']",Unknown,3,yes rt mention mention i've got another gem gt free mention sxsw link sxsw ,0.4,0.8,0.0,0.576,0.424,0.7964,1.0,1.0,0.0,1.0,0.6,0.0,0.15885714285714286,0.17500000000000002,3.870279347
98,"['fast', 'fun', 'amp', 'future', 'mention', 'google', 'presenting', 'sxsw', 'search', 'local', 'mobile']",Google,1,fast fun amp future mention google presenting sxsw search local mobile ,0.125,0.23125,0.0,0.752,0.248,0.5106,1.0,1.0,0.0,1.0,0.75,0.0,0.11533333333333333,0.0625,1.930469987
99,"['gsd', 'amp', 'amp', ""google's"", 'industry', 'party', 'tonight', 'mention', 'see', 'link', 'sxsw', 'austin', 'welivehere', 'gsdm']",Unknown,3,gsd amp amp google's industry party tonight mention see link sxsw austin welivehere gsdm ,0.0,0.0,0.0,0.828,0.172,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.18760000000000002,0.15,0.0
100,"['new', 'buzz', 'quot', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'rt', 'mention', 'sxsw', 'quot']",Unknown,3,new buzz quot mention google launch major new social network called circle possibly today link rt mention sxsw quot ,0.0737121212121212,0.4951515151515151,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43000000000000005,0.0,0.2506666666666667,-0.08680555566666666,2.2980354495
101,"['headline', 'quot', 'ipad2', 'must-have', 'gadget', 'sxsw', 'quot', 'hmm', 'could', 'seen', 'one', 'coming', 'link', 'gadget']",iPad,1,headline quot ipad2 must-have gadget sxsw quot hmm could seen one coming link gadget ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19099999999999998,0.375,0.0
102,"['mention', 'quot', 'apple', 'opened', 'pop-up', 'store', 'austin', 'nerds', 'town', 'sxsw', 'get', 'new', 'ipads', 'link', 'wow']",Unknown,2,mention quot apple opened pop-up store austin nerd town sxsw get new ipads link wow ,0.11818181818181818,0.7272727272727273,0.116,0.684,0.2,0.3818,1.0,-1.0,0.0,1.0,0.65,0.0,0.268125,-0.12222222233333334,3.586298998
103,"['know', 'quot', 'dataviz', 'quot', 'translates', 'quot', 'satanic', 'quot', 'iphone', 'sayin', 'sxsw']",Unknown,0,know quot dataviz quot translates quot satanic quot iphone sayin sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-0.246,0.1875,-5.210708264
104,"['mention', 'quot', 'google', 'launched', 'checkins', 'month', 'ago', 'quot', 'check', 'ins', 'ok', 'check', 'outs', 'future', 'sxsw', 'bizzy']",Google,1,mention quot google launched checkins month ago quot check in ok check out future sxsw bizzy ,0.25,0.3125,0.0,0.791,0.209,0.4019,0.0,0.0,0.0,0.0,0.25,0.0,-0.13899999999999998,0.0666666668,1.09832159
105,"['mention', 'quot', 'google', 'launched', 'checkins', 'month', 'ago', 'quot', 'check', 'ins', 'ok', 'check', 'outs', 'future', 'sxsw', 'bizzy', 'mention']",Unknown,3,mention quot google launched checkins month ago quot check in ok check out future sxsw bizzy mention ,0.25,0.3125,0.0,0.802,0.198,0.4019,0.0,0.0,0.0,0.0,0.25,0.0,-0.10625,0.0666666668,1.09832159
106,"['mention', 'quot', 'google', 'tweet', 'quot', 'new', 'quot', 'think', 'speak', 'quot', 'mark', 'belinsky', '911tweets', 'panel', 'sxsw']",Google,1,mention quot google tweet quot new quot think speak quot mark belinsky 911tweets panel sxsw ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1501666666666667,0.09375,3.586298998
107,"['attending', 'quot', 'left', 'brain', 'search', 'google', 'right', 'brain', 'search', 'quot', 'bettersearch', 'talking', 'future', 'search', 'engines', 'sxsw']",Unknown,3,attending quot left brain search google right brain search quot bettersearch talking future search engine sxsw ,0.09523809523809523,0.22023809523809523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.0,0.19129999999999997,-0.0625,0.727873689
108,"['hp', 'opens', 'quot', 'mobile', 'park', 'quot', 'amp', 'content', 'incubator', 'sxsw', 'link', 'apple', 'constructs', 'quot', 'pop-up', 'quot', 'store', 'link']",Unknown,3,hp open quot mobile park quot amp content incubator sxsw link apple construct quot pop-up quot store link ,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.17422222222222222,0.09166666659999999,2.2906011715
109,"['kawasaki', 'quot', 'lewis', 'level', 'reasoning', ""apple's"", 'continued', 'existence', 'evidence', 'existence', 'god', 'quot', 'bawling', 'sxsw']",Apple,1,kawasaki quot lewis level reasoning apple's continued existence evidence existence god quot bawling sxsw ,0.0,0.0,0.0,0.861,0.139,0.2732,1.0,0.0,0.0,0.0,0.4,0.0,0.5221666666666667,-0.125,0.0
110,"['kawasaki', 'quot', 'pagemaker', 'saved', 'apple', 'quot', 'oh', 'days', 'sxsw', 'jwtatl', 'enchantment']",Unknown,3,kawasaki quot pagemaker saved apple quot oh day sxsw jwtatl enchantment ,0.0,0.0,0.0,0.781,0.219,0.4215,0.0,1.0,0.0,0.0,0.8,0.0,0.4243333333333333,0.2708333335,0.0
111,"['kawasaki', 'quot', 'pagemaker', 'saved', 'apple', 'quot', 'oh', 'days', 'sxsw', 'jwtatl', 'enchantment', 'mention']",Apple,1,kawasaki quot pagemaker saved apple quot oh day sxsw jwtatl enchantment mention ,0.0,0.0,0.0,0.797,0.203,0.4215,0.0,1.0,0.0,0.0,0.8,0.0,0.349,0.2708333335,0.0
112,"['spark', 'android', 'teamandroid', 'award', 'sxsw', 'read', 'link']",Unknown,1,spark android teamandroid award sxsw read link ,0.0,0.0,0.0,0.481,0.519,0.6597,1.0,1.0,0.0,1.0,0.425,0.0,0.537,0.125,0.0
113,"['unboxing', 'apple', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link']",Unknown,3,unboxing apple sxsw mention apple store sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2084,0.0,0.0
114,"['sxsw', 'apple', 'ipad2', 'great', 'thoughts', 'japan', 'apac', 'regions', 'dealing', 'earthquake', 'amp', 'tsunami', 'trauma', 'sxswi']",iPad,1,sxsw apple ipad2 great thought japan apac region dealing earthquake amp tsunami trauma sxswi ,0.8,0.75,0.148,0.635,0.217,0.3182,-1.0,0.0,0.0,0.0,-0.25,1.0,-0.0005714285714285878,-0.20833333333333334,1.554025746
115,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'sxsw', 'cnet', 'blogs', 'link']",Unknown,3,sxsw apple school marketing expert sxsw cnet blog link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.35683333333333334,0.0,0.0
116,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'link']",Apple,1,sxsw apple school marketing expert link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.42279999999999995,0.0,0.0
117,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'link']",Unknown,3,sxsw apple school marketing expert link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.42279999999999995,0.0,0.0
118,"['temporary', 'apple', 'store', 'def', 'tent', 'powerhouse', 'gym', 'sxsw', 'link']",Apple,1,temporary apple store def tent powerhouse gym sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2123333333333333,0.0,1.908805791
119,"['temporary', 'apple', 'store', '6th', 'congress', 'sxsw', 'along', '10', '000', 'happy', 'hipsters']",Apple,1,temporary apple store 6th congress sxsw along 10 000 happy hipster ,0.8,1.0,0.0,0.73,0.27,0.5719,1.0,1.0,0.0,1.0,0.75,1.0,0.4058333333333333,0.25,1.0407535065
120,"['mention', 'apple', 'wins', 'sxsw', 'link', 'opening', 'temporary', 'store', 'downtown', 'austin', 'support', 'ipad2', 'launch', 'good']",Apple,1,mention apple win sxsw link opening temporary store downtown austin support ipad2 launch good ,0.75,0.5,0.0,0.539,0.461,0.8555,1.0,1.0,1.0,1.0,0.4125,1.0,0.19327272727272726,0.01875,1.8904494285
121,"['ipad', 'austin', 'trending', 'today', 'fun', 'sxsw', 'nerdy', 'nerds']",iPad,1,ipad austin trending today fun sxsw nerdy nerd ,0.3,0.2,0.291,0.427,0.282,0.2263,1.0,1.0,0.0,1.0,0.575,0.0,0.2486666666666667,0.0625,0.0
122,"['headed', 'austin', 'sxsw', 'check', 'map', 'newbies', 'link', 'mention', 'mention', 'mention', 'mention', 'enjoy']",Unknown,3,headed austin sxsw check map newbie link mention mention mention mention enjoy ,0.4,0.5,0.0,0.775,0.225,0.4939,1.0,1.0,1.0,1.0,0.75,1.0,0.11355555555555556,0.2083333335,0.0
123,"['funny', 'austin', 'trending', 'sxsw', 'matter', 'minutes', 'point', 'least', 'according', 'twitter', 'iphone']",Unknown,3,funny austin trending sxsw matter minute point least according twitter iphone ,-0.024999999999999994,0.7,0.0,0.692,0.308,0.4588,0.2,0.3,-1.0,0.6,0.46666666666666673,0.2,0.3515,0.096875,-1.5394996984999998
124,"['christian', 'ipad', 'iphone', 'devs', 'want', 'talk', 'sxsw', '-maybe', 'wk', 'together', 'cool', 'app', 'mention']",iPad or iPhone App,1,christian ipad iphone devs want talk sxsw -maybe wk together cool app mention ,0.175,0.325,0.0,0.753,0.247,0.3818,1.0,-1.0,0.0,1.0,0.575,0.0,-0.0001999999999999974,0.125,2.143943662
125,"['sxsw', 'ux', 'ipad', 'uxdes', 'remember', 'ultimately', 'aware', 'audience', 'app', 'targeted', 'towards', 'unexpected', 'experience', 'good']",Unknown,3,sxsw ux ipad uxdes remember ultimately aware audience app targeted towards unexpected experience good ,0.3499999999999999,0.6166666666666667,0.0,0.818,0.182,0.4404,1.0,1.0,1.0,0.0,0.25,0.0,0.4411666666666667,0.31510416674999997,1.78818190325
126,"['apple', 'ipad2', 'taken', 'sxsw', 'austin', 'storm', 'link', 'mention', 'excited', 'part', 'mobile']",iPad,1,apple ipad2 taken sxsw austin storm link mention excited part mobile ,0.375,0.75,0.0,0.806,0.194,0.34,0.0,0.0,0.0,1.0,0.25,1.0,-0.043571428571428594,-0.11458333325,1.6183614480000001
127,"['haz', 'ipad2', 'ifrom', 'sxsw', 'gr8', 'link']",iPad,1,haz ipad2 ifrom sxsw gr8 link ,0.0,0.0,0.0,0.575,0.425,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
128,"['stacks', ""ipad2's"", 'waiting', 'bought', 'sxsw', 'got', 'mine', 'hassle', 'apple', 'handled', 'perfectly', 'link']",iPad,1,stack ipad2's waiting bought sxsw got mine hassle apple handled perfectly link ,1.0,1.0,0.0,0.724,0.276,0.6369,0.0,-1.0,0.0,0.0,0.0,1.0,0.0844,-0.046875,0.21939706899999997
129,"[""google's"", 'mobile', 'future', 'elusive', 'power', 'link', 'mention', 'eurorscg', 'sxsw', 'sxswi']",Unknown,3,google's mobile future elusive power link mention eurorscg sxsw sxswi ,0.0,0.125,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.08716666666666667,0.375,1.6183614480000001
130,"['notatsxsw', 'sxsw', ""here's"", 'link', 'free', 'download', 'meet', 'nearby', 'peps']",Unknown,3,notatsxsw sxsw here's link free download meet nearby pep ,0.4,0.8,0.0,0.708,0.292,0.5106,0.0,1.0,0.0,1.0,0.5,0.0,0.4475,-0.24166666666666667,2.9355944689999998
131,"['smallbiz', 'need', 'reviews', 'play', 'google', 'places', 'got', 'app', 'link', 'seo', 'sxsw']",Unknown,1,smallbiz need review play google place got app link seo sxsw ,0.0,0.0,0.0,0.806,0.194,0.34,0.0,-1.0,0.0,0.0,0.0,0.0,0.15819999999999998,-0.1328125,2.841547331
132,"['smallbiz', 'need', 'reviews', 'play', 'google', 'places', 'got', 'app', 'link', 'seo', 'sxsw']",Unknown,3,smallbiz need review play google place got app link seo sxsw ,0.0,0.0,0.0,0.806,0.194,0.34,0.0,-1.0,0.0,0.0,0.0,0.0,0.15819999999999998,-0.1328125,2.841547331
133,"['samsung', 'sony', 'follow', 'apple', 'hp', 'lead', 'mention', 'link', 'austin', 'atx', 'sxsw']",Unknown,3,samsung sony follow apple hp lead mention link austin atx sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.2124,0.25,1.790297068
134,"['samsung', 'sony', 'follow', 'apple', 'hp', 'lead', 'mention', 'link', 'austin', 'atx', 'sxsw', 'mention', 'rg']",Unknown,3,samsung sony follow apple hp lead mention link austin atx sxsw mention rg ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.1975,0.25,1.790297068
135,"['take', 'sxsw', 'rt', 'mention', 'major', 'south', 'korean', 'director', 'gets', '130', '000', 'make', 'movie', 'entirely', 'iphone', 'link']",iPhone,1,take sxsw rt mention major south korean director get 130 000 make movie entirely iphone link ,0.03125,0.5625,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.325,0.0,0.14777777777777779,0.1578125,1.3361784909999999
136,"['beautiful', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'pic', 'link']",Apple,1,beautiful sxsw mention apple store sxsw pic link ,0.85,1.0,0.0,0.642,0.358,0.5994,1.0,0.0,0.0,1.0,0.75,1.0,0.22240000000000001,0.75,1.0284950505000001
137,"['q1', 'sxsw', 'sxswi', 'prep', 'amazing', 'pre', 'push', 'locally', 'focus', 'location', 'based', 'google', 'owns', '10', 'regions', 'billboards', 'pr20chat']",Unknown,3,q1 sxsw sxswi prep amazing pre push locally focus location based google owns 10 region billboard pr20chat ,0.30000000000000004,0.45,0.0,0.808,0.192,0.5859,1.0,0.0,0.0,1.0,0.55,0.0,0.2818333333333333,0.03125,2.0539046219999997
138,"['sxsw', 'accounts', 'need', 'follow', 'apps', 'download', 'iphone']",Unknown,3,sxsw account need follow apps download iphone ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.19666666666666668,-0.03125,0.0
139,"['headed', 'sxsw', 'want', 'share', 'gather', 'contact', 'info', 'link', 'turn', 'iphone', 'business', 'card', 'broadcaster']",Unknown,3,headed sxsw want share gather contact info link turn iphone business card broadcaster ,0.0,0.0,0.0,0.759,0.241,0.3612,1.0,0.3333333333333333,0.0,0.0,0.45,0.0,0.2825,0.15625,0.0
140,"['headed', 'sxsw', 'want', 'share', 'gather', 'contact', 'info', 'link', 'turn', 'iphone', 'link']",Unknown,3,headed sxsw want share gather contact info link turn iphone link ,0.0,0.0,0.0,0.72,0.28,0.3612,1.0,0.3333333333333333,0.0,0.0,0.45,0.0,0.2332857142857143,0.15625,0.0
141,"['btw', 'sxsw', 'apple', 'store', 'sold', '3g', 'models', 'vzw', 'amp', 'amp']",Unknown,3,btw sxsw apple store sold 3g model vzw amp amp ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.445,0.2916666666666667,0.0
